OrderID,ProductID,UnitPrice,Quantity,Discount
10797,11,HK$21.00 ,20,0
10798,62,HK$49.30 ,2,0
10798,72,HK$34.80 ,10,0
10799,13,HK$6.00 ,20,0.150000006
10799,24,HK$4.50 ,20,0.150000006
10799,59,HK$55.00 ,25,0
10800,11,HK$21.00 ,50,0.100000001
10800,51,HK$53.00 ,10,0.100000001
10800,54,HK$7.45 ,7,0.100000001
10801,17,HK$39.00 ,40,0.25
10801,29,HK$123.79 ,20,0.25
10802,30,HK$25.89 ,25,0.25
10802,51,HK$53.00 ,30,0.25
10802,55,HK$24.00 ,60,0.25
10802,62,HK$49.30 ,5,0.25
10803,19,HK$9.20 ,24,0.050000001
10803,25,HK$14.00 ,15,0.050000001
10803,59,HK$55.00 ,15,0.050000001
10804,10,HK$31.00 ,36,0
10804,28,HK$45.60 ,24,0
10804,49,HK$20.00 ,4,0.150000006
10805,34,HK$14.00 ,10,0
10805,38,HK$263.50 ,10,0
10806,2,HK$19.00 ,20,0.25
10806,65,HK$21.05 ,2,0
10806,74,HK$10.00 ,15,0.25
10807,40,HK$18.40 ,1,0
10808,56,HK$38.00 ,20,0.150000006
10808,76,HK$18.00 ,50,0.150000006
10809,52,HK$7.00 ,20,0
10810,13,HK$6.00 ,7,0
10810,25,HK$14.00 ,5,0
10810,70,HK$15.00 ,5,0
10811,19,HK$9.20 ,15,0
10811,23,HK$9.00 ,18,0
10811,40,HK$18.40 ,30,0
10812,31,HK$12.50 ,16,0.100000001
10812,72,HK$34.80 ,40,0.100000001
10812,77,HK$13.00 ,20,0
10813,2,HK$19.00 ,12,0.200000003
10813,46,HK$12.00 ,35,0
10814,41,HK$9.65 ,20,0
10814,43,HK$46.00 ,20,0.150000006
10814,48,HK$12.75 ,8,0.150000006
10814,61,HK$28.50 ,30,0.150000006
10815,33,HK$2.50 ,16,0
10816,38,HK$263.50 ,30,0.050000001
10816,62,HK$49.30 ,20,0.050000001
10817,26,HK$31.23 ,40,0.150000006
10817,38,HK$263.50 ,30,0
10817,40,HK$18.40 ,60,0.150000006
10817,62,HK$49.30 ,25,0.150000006
10818,32,HK$32.00 ,20,0
10818,41,HK$9.65 ,20,0
10819,43,HK$46.00 ,7,0
10819,75,HK$7.75 ,20,0
10820,56,HK$38.00 ,30,0
10821,35,HK$18.00 ,20,0
10821,51,HK$53.00 ,6,0
10822,62,HK$49.30 ,3,0
10822,70,HK$15.00 ,6,0
10823,11,HK$21.00 ,20,0.100000001
10823,57,HK$19.50 ,15,0
10823,59,HK$55.00 ,40,0.100000001
10823,77,HK$13.00 ,15,0.100000001
10824,41,HK$9.65 ,12,0
10824,70,HK$15.00 ,9,0
10825,26,HK$31.23 ,12,0
10825,53,HK$32.80 ,20,0
10826,31,HK$12.50 ,35,0
10826,57,HK$19.50 ,15,0
10827,10,HK$31.00 ,15,0
10827,39,HK$18.00 ,21,0
10828,20,HK$81.00 ,5,0
10828,38,HK$263.50 ,2,0
10829,2,HK$19.00 ,10,0
10829,8,HK$40.00 ,20,0
10829,13,HK$6.00 ,10,0
10829,60,HK$34.00 ,21,0
10830,6,HK$25.00 ,6,0
10830,39,HK$18.00 ,28,0
10830,60,HK$34.00 ,30,0
10830,68,HK$12.50 ,24,0
10831,19,HK$9.20 ,2,0
10831,35,HK$18.00 ,8,0
10831,38,HK$263.50 ,8,0
10831,43,HK$46.00 ,9,0
10832,13,HK$6.00 ,3,0.200000003
10832,25,HK$14.00 ,10,0.200000003
10832,44,HK$19.45 ,16,0.200000003
10832,64,HK$33.25 ,3,0
10833,7,HK$30.00 ,20,0.100000001
10833,31,HK$12.50 ,9,0.100000001
10833,53,HK$32.80 ,9,0.100000001
10834,29,HK$123.79 ,8,0.050000001
10834,30,HK$25.89 ,20,0.050000001
10835,59,HK$55.00 ,15,0
10835,77,HK$13.00 ,2,0.200000003
10836,22,HK$21.00 ,52,0
10836,35,HK$18.00 ,6,0
10836,57,HK$19.50 ,24,0
10836,60,HK$34.00 ,60,0
10836,64,HK$33.25 ,30,0
10837,13,HK$6.00 ,6,0
10837,40,HK$18.40 ,25,0
10837,47,HK$9.50 ,40,0.25
10837,76,HK$18.00 ,21,0.25
10838,1,HK$18.00 ,4,0.25
10838,18,HK$62.50 ,25,0.25
10838,36,HK$19.00 ,50,0.25
10839,58,HK$13.25 ,30,0.100000001
10839,72,HK$34.80 ,15,0.100000001
10840,25,HK$14.00 ,6,0.200000003
10840,39,HK$18.00 ,10,0.200000003
10841,10,HK$31.00 ,16,0
10841,56,HK$38.00 ,30,0
10841,59,HK$55.00 ,50,0
10841,77,HK$13.00 ,15,0
10842,11,HK$21.00 ,15,0
10842,43,HK$46.00 ,5,0
10842,68,HK$12.50 ,20,0
10842,70,HK$15.00 ,12,0
10843,51,HK$53.00 ,4,0.25
10844,22,HK$21.00 ,35,0
10845,23,HK$9.00 ,70,0.100000001
10845,35,HK$18.00 ,25,0.100000001
10845,42,HK$14.00 ,42,0.100000001
10845,58,HK$13.25 ,60,0.100000001
10845,64,HK$33.25 ,48,0
10846,4,HK$22.00 ,21,0
10846,70,HK$15.00 ,30,0
10846,74,HK$10.00 ,20,0
10847,1,HK$18.00 ,80,0.200000003
10847,19,HK$9.20 ,12,0.200000003
10847,37,HK$26.00 ,60,0.200000003
10847,45,HK$9.50 ,36,0.200000003
10847,60,HK$34.00 ,45,0.200000003
10847,71,HK$21.50 ,55,0.200000003
10848,5,HK$21.35 ,30,0
10848,9,HK$97.00 ,3,0
10849,3,HK$10.00 ,49,0
10849,26,HK$31.23 ,18,0.150000006
10850,25,HK$14.00 ,20,0.150000006
10850,33,HK$2.50 ,4,0.150000006
10850,70,HK$15.00 ,30,0.150000006
10851,2,HK$19.00 ,5,0.050000001
10851,25,HK$14.00 ,10,0.050000001
10851,57,HK$19.50 ,10,0.050000001
10851,59,HK$55.00 ,42,0.050000001
10852,2,HK$19.00 ,15,0
10852,17,HK$39.00 ,6,0
10852,62,HK$49.30 ,50,0
10853,18,HK$62.50 ,10,0
10854,10,HK$31.00 ,100,0.150000006
10854,13,HK$6.00 ,65,0.150000006
10855,16,HK$17.45 ,50,0
10855,31,HK$12.50 ,14,0
10855,56,HK$38.00 ,24,0
10855,65,HK$21.05 ,15,0.150000006
10856,2,HK$19.00 ,20,0
10856,42,HK$14.00 ,20,0
10857,3,HK$10.00 ,30,0
10857,26,HK$31.23 ,35,0.25
10857,29,HK$123.79 ,10,0.25
10858,7,HK$30.00 ,5,0
10858,27,HK$43.90 ,10,0
10858,70,HK$15.00 ,4,0
10859,24,HK$4.50 ,40,0.25
10859,54,HK$7.45 ,35,0.25
10859,64,HK$33.25 ,30,0.25
10860,51,HK$53.00 ,3,0
10860,76,HK$18.00 ,20,0
10861,17,HK$39.00 ,42,0
10861,18,HK$62.50 ,20,0
10861,21,HK$10.00 ,40,0
10861,33,HK$2.50 ,35,0
10861,62,HK$49.30 ,3,0
10862,11,HK$21.00 ,25,0
10862,52,HK$7.00 ,8,0
10863,1,HK$18.00 ,20,0.150000006
10863,58,HK$13.25 ,12,0.150000006
10864,35,HK$18.00 ,4,0
10864,67,HK$14.00 ,15,0
10865,38,HK$263.50 ,60,0.050000001
10865,39,HK$18.00 ,80,0.050000001
10866,2,HK$19.00 ,21,0.25
10866,24,HK$4.50 ,6,0.25
10866,30,HK$25.89 ,40,0.25
10867,53,HK$32.80 ,3,0
10868,26,HK$31.23 ,20,0
10868,35,HK$18.00 ,30,0
10868,49,HK$20.00 ,42,0.100000001
10869,1,HK$18.00 ,40,0
10869,11,HK$21.00 ,10,0
10869,23,HK$9.00 ,50,0
10869,68,HK$12.50 ,20,0
10870,35,HK$18.00 ,3,0
10870,51,HK$53.00 ,2,0
10871,6,HK$25.00 ,50,0.050000001
10871,16,HK$17.45 ,12,0.050000001
10871,17,HK$39.00 ,16,0.050000001
10872,55,HK$24.00 ,10,0.050000001
10872,62,HK$49.30 ,20,0.050000001
10872,64,HK$33.25 ,15,0.050000001
10872,65,HK$21.05 ,21,0.050000001
10873,21,HK$10.00 ,20,0
10873,28,HK$45.60 ,3,0
10874,10,HK$31.00 ,10,0
10875,19,HK$9.20 ,25,0
10875,47,HK$9.50 ,21,0.100000001
10875,49,HK$20.00 ,15,0
10876,46,HK$12.00 ,21,0
10876,64,HK$33.25 ,20,0
10877,16,HK$17.45 ,30,0.25
10877,18,HK$62.50 ,25,0
10878,20,HK$81.00 ,20,0.050000001
10879,40,HK$18.40 ,12,0
10879,65,HK$21.05 ,10,0
10879,76,HK$18.00 ,10,0
10880,23,HK$9.00 ,30,0.200000003
10880,61,HK$28.50 ,30,0.200000003
10880,70,HK$15.00 ,50,0.200000003
10881,73,HK$15.00 ,10,0
10882,42,HK$14.00 ,25,0
10882,49,HK$20.00 ,20,0.150000006
10882,54,HK$7.45 ,32,0.150000006
10883,24,HK$4.50 ,8,0
10884,21,HK$10.00 ,40,0.050000001
10884,56,HK$38.00 ,21,0.050000001
10884,65,HK$21.05 ,12,0.050000001
10885,2,HK$19.00 ,20,0
10885,24,HK$4.50 ,12,0
10885,70,HK$15.00 ,30,0
10885,77,HK$13.00 ,25,0
10886,10,HK$31.00 ,70,0
10886,31,HK$12.50 ,35,0
10886,77,HK$13.00 ,40,0
10887,25,HK$14.00 ,5,0
10888,2,HK$19.00 ,20,0
10888,68,HK$12.50 ,18,0
10889,11,HK$21.00 ,40,0
10889,38,HK$263.50 ,40,0
10890,17,HK$39.00 ,15,0
10890,34,HK$14.00 ,10,0
10890,41,HK$9.65 ,14,0
10891,30,HK$25.89 ,15,0.050000001
10892,59,HK$55.00 ,40,0.050000001
10893,8,HK$40.00 ,30,0
10893,24,HK$4.50 ,10,0
10893,29,HK$123.79 ,24,0
10893,30,HK$25.89 ,35,0
10893,36,HK$19.00 ,20,0
10894,13,HK$6.00 ,28,0.050000001
10894,69,HK$36.00 ,50,0.050000001
10894,75,HK$7.75 ,120,0.050000001
10895,24,HK$4.50 ,110,0
10895,39,HK$18.00 ,45,0
10895,40,HK$18.40 ,91,0
10895,60,HK$34.00 ,100,0
10896,45,HK$9.50 ,15,0
10896,56,HK$38.00 ,16,0
10897,29,HK$123.79 ,80,0
10897,30,HK$25.89 ,36,0
10898,13,HK$6.00 ,5,0
10899,39,HK$18.00 ,8,0.150000006
10900,70,HK$15.00 ,3,0.25
10901,41,HK$9.65 ,30,0
10901,71,HK$21.50 ,30,0
10902,55,HK$24.00 ,30,0.150000006
10902,62,HK$49.30 ,6,0.150000006
10903,13,HK$6.00 ,40,0
10903,65,HK$21.05 ,21,0
10903,68,HK$12.50 ,20,0
10904,58,HK$13.25 ,15,0
10904,62,HK$49.30 ,35,0
10905,1,HK$18.00 ,20,0.050000001
10906,61,HK$28.50 ,15,0
10907,75,HK$7.75 ,14,0
10908,7,HK$30.00 ,20,0.050000001
10908,52,HK$7.00 ,14,0.050000001
10909,7,HK$30.00 ,12,0
10909,16,HK$17.45 ,15,0
10909,41,HK$9.65 ,5,0
10910,19,HK$9.20 ,12,0
10910,49,HK$20.00 ,10,0
10910,61,HK$28.50 ,5,0
10911,1,HK$18.00 ,10,0
10911,17,HK$39.00 ,12,0
10911,67,HK$14.00 ,15,0
10912,11,HK$21.00 ,40,0.25
10912,29,HK$123.79 ,60,0.25
10913,4,HK$22.00 ,30,0.25
10913,33,HK$2.50 ,40,0.25
10913,58,HK$13.25 ,15,0
10914,71,HK$21.50 ,25,0
10915,17,HK$39.00 ,10,0
10915,33,HK$2.50 ,30,0
10915,54,HK$7.45 ,10,0
10916,16,HK$17.45 ,6,0
10916,32,HK$32.00 ,6,0
10916,57,HK$19.50 ,20,0
10917,30,HK$25.89 ,1,0
10917,60,HK$34.00 ,10,0
10918,1,HK$18.00 ,60,0.25
10918,60,HK$34.00 ,25,0.25
10919,16,HK$17.45 ,24,0
10919,25,HK$14.00 ,24,0
10919,40,HK$18.40 ,20,0
10920,50,HK$16.25 ,24,0
10921,35,HK$18.00 ,10,0
10921,63,HK$43.90 ,40,0
10922,17,HK$39.00 ,15,0
10922,24,HK$4.50 ,35,0
10923,42,HK$14.00 ,10,0.200000003
10923,43,HK$46.00 ,10,0.200000003
10923,67,HK$14.00 ,24,0.200000003
10924,10,HK$31.00 ,20,0.100000001
10924,28,HK$45.60 ,30,0.100000001
10924,75,HK$7.75 ,6,0
10925,36,HK$19.00 ,25,0.150000006
10925,52,HK$7.00 ,12,0.150000006
10926,11,HK$21.00 ,2,0
10926,13,HK$6.00 ,10,0
10926,19,HK$9.20 ,7,0
10926,72,HK$34.80 ,10,0
10927,20,HK$81.00 ,5,0
10927,52,HK$7.00 ,5,0
10927,76,HK$18.00 ,20,0
10928,47,HK$9.50 ,5,0
10928,76,HK$18.00 ,5,0
10929,21,HK$10.00 ,60,0
10929,75,HK$7.75 ,49,0
10929,77,HK$13.00 ,15,0
10930,21,HK$10.00 ,36,0
10930,27,HK$43.90 ,25,0
10930,55,HK$24.00 ,25,0.200000003
10930,58,HK$13.25 ,30,0.200000003
10931,13,HK$6.00 ,42,0.150000006
10931,57,HK$19.50 ,30,0
10932,16,HK$17.45 ,30,0.100000001
10932,62,HK$49.30 ,14,0.100000001
10932,72,HK$34.80 ,16,0
10932,75,HK$7.75 ,20,0.100000001
10933,53,HK$32.80 ,2,0
10933,61,HK$28.50 ,30,0
10934,6,HK$25.00 ,20,0
10935,1,HK$18.00 ,21,0
10935,18,HK$62.50 ,4,0.25
10935,23,HK$9.00 ,8,0.25
10936,36,HK$19.00 ,30,0.200000003
10937,28,HK$45.60 ,8,0
10937,34,HK$14.00 ,20,0
10938,13,HK$6.00 ,20,0.25
10938,43,HK$46.00 ,24,0.25
10938,60,HK$34.00 ,49,0.25
10938,71,HK$21.50 ,35,0.25
10939,2,HK$19.00 ,10,0.150000006
10939,67,HK$14.00 ,40,0.150000006
10940,7,HK$30.00 ,8,0
10940,13,HK$6.00 ,20,0
10941,31,HK$12.50 ,44,0.25
10941,62,HK$49.30 ,30,0.25
10941,68,HK$12.50 ,80,0.25
10941,72,HK$34.80 ,50,0
10942,49,HK$20.00 ,28,0
10943,13,HK$6.00 ,15,0
10943,22,HK$21.00 ,21,0
10943,46,HK$12.00 ,15,0
10944,11,HK$21.00 ,5,0.25
10944,44,HK$19.45 ,18,0.25
10944,56,HK$38.00 ,18,0
10945,13,HK$6.00 ,20,0
10945,31,HK$12.50 ,10,0
10946,10,HK$31.00 ,25,0
10946,24,HK$4.50 ,25,0
10946,77,HK$13.00 ,40,0
10947,59,HK$55.00 ,4,0
10948,50,HK$16.25 ,9,0
10948,51,HK$53.00 ,40,0
10948,55,HK$24.00 ,4,0
10949,6,HK$25.00 ,12,0
10949,10,HK$31.00 ,30,0
10949,17,HK$39.00 ,6,0
10949,62,HK$49.30 ,60,0
10950,4,HK$22.00 ,5,0
10951,33,HK$2.50 ,15,0.050000001
10951,41,HK$9.65 ,6,0.050000001
10951,75,HK$7.75 ,50,0.050000001
10952,6,HK$25.00 ,16,0.050000001
10952,28,HK$45.60 ,2,0
10953,20,HK$81.00 ,50,0.050000001
10953,31,HK$12.50 ,50,0.050000001
10954,16,HK$17.45 ,28,0.150000006
10954,31,HK$12.50 ,25,0.150000006
10954,45,HK$9.50 ,30,0
10954,60,HK$34.00 ,24,0.150000006
10955,75,HK$7.75 ,12,0.200000003
10956,21,HK$10.00 ,12,0
10956,47,HK$9.50 ,14,0
10956,51,HK$53.00 ,8,0
10957,30,HK$25.89 ,30,0
10957,35,HK$18.00 ,40,0
10957,64,HK$33.25 ,8,0
10958,5,HK$21.35 ,20,0
10958,7,HK$30.00 ,6,0
10958,72,HK$34.80 ,5,0
10959,75,HK$7.75 ,20,0.150000006
10960,24,HK$4.50 ,10,0.25
10960,41,HK$9.65 ,24,0
10961,52,HK$7.00 ,6,0.050000001
10961,76,HK$18.00 ,60,0
10962,7,HK$30.00 ,45,0
10962,13,HK$6.00 ,77,0
10962,53,HK$32.80 ,20,0
10962,69,HK$36.00 ,9,0
10962,76,HK$18.00 ,44,0
10963,60,HK$34.00 ,2,0.150000006
10964,18,HK$62.50 ,6,0
10964,38,HK$263.50 ,5,0
10964,69,HK$36.00 ,10,0
10965,51,HK$53.00 ,16,0
10966,37,HK$26.00 ,8,0
10966,56,HK$38.00 ,12,0.150000006
10966,62,HK$49.30 ,12,0.150000006
10967,19,HK$9.20 ,12,0
10967,49,HK$20.00 ,40,0
10968,12,HK$38.00 ,30,0
10968,24,HK$4.50 ,30,0
10968,64,HK$33.25 ,4,0
10969,46,HK$12.00 ,9,0
10970,52,HK$7.00 ,40,0.200000003
10971,29,HK$123.79 ,14,0
10972,17,HK$39.00 ,6,0
10972,33,HK$2.50 ,7,0
10973,26,HK$31.23 ,5,0
10973,41,HK$9.65 ,6,0
10973,75,HK$7.75 ,10,0
10974,63,HK$43.90 ,10,0
10975,8,HK$40.00 ,16,0
10975,75,HK$7.75 ,10,0
10976,28,HK$45.60 ,20,0
10977,39,HK$18.00 ,30,0
10977,47,HK$9.50 ,30,0
10977,51,HK$53.00 ,10,0
10977,63,HK$43.90 ,20,0
10978,8,HK$40.00 ,20,0.150000006
10978,21,HK$10.00 ,40,0.150000006
10978,40,HK$18.40 ,10,0
10978,44,HK$19.45 ,6,0.150000006
10979,7,HK$30.00 ,18,0
10979,12,HK$38.00 ,20,0
10979,24,HK$4.50 ,80,0
10979,27,HK$43.90 ,30,0
10979,31,HK$12.50 ,24,0
10979,63,HK$43.90 ,35,0
10980,75,HK$7.75 ,40,0.200000003
10981,38,HK$263.50 ,60,0
10982,7,HK$30.00 ,20,0
10982,43,HK$46.00 ,9,0
10983,13,HK$6.00 ,84,0.150000006
10983,57,HK$19.50 ,15,0
10984,16,HK$17.45 ,55,0
10984,24,HK$4.50 ,20,0
10984,36,HK$19.00 ,40,0
10985,16,HK$17.45 ,36,0.100000001
10985,18,HK$62.50 ,8,0.100000001
10985,32,HK$32.00 ,35,0.100000001
10986,11,HK$21.00 ,30,0
10986,20,HK$81.00 ,15,0
10986,76,HK$18.00 ,10,0
10986,77,HK$13.00 ,15,0
10987,7,HK$30.00 ,60,0
10987,43,HK$46.00 ,6,0
10987,72,HK$34.80 ,20,0
10988,7,HK$30.00 ,60,0
10988,62,HK$49.30 ,40,0.100000001
10989,6,HK$25.00 ,40,0
10989,11,HK$21.00 ,15,0
10989,41,HK$9.65 ,4,0
10990,21,HK$10.00 ,65,0
10990,34,HK$14.00 ,60,0.150000006
10990,55,HK$24.00 ,65,0.150000006
10990,61,HK$28.50 ,66,0.150000006
10991,2,HK$19.00 ,50,0.200000003
10991,70,HK$15.00 ,20,0.200000003
10991,76,HK$18.00 ,90,0.200000003
10992,72,HK$34.80 ,2,0
10993,29,HK$123.79 ,50,0.25
10993,41,HK$9.65 ,35,0.25
10994,59,HK$55.00 ,18,0.050000001
10995,51,HK$53.00 ,20,0
10995,60,HK$34.00 ,4,0
10996,42,HK$14.00 ,40,0
10997,32,HK$32.00 ,50,0
10997,46,HK$12.00 ,20,0.25
10997,52,HK$7.00 ,20,0.25
10998,24,HK$4.50 ,12,0
10998,61,HK$28.50 ,7,0
10998,74,HK$10.00 ,20,0
10998,75,HK$7.75 ,30,0
10999,41,HK$9.65 ,20,0.050000001
10999,51,HK$53.00 ,15,0.050000001
10999,77,HK$13.00 ,21,0.050000001
11000,4,HK$22.00 ,25,0.25
11000,24,HK$4.50 ,30,0.25
11000,77,HK$13.00 ,30,0
11001,7,HK$30.00 ,60,0
11001,22,HK$21.00 ,25,0
11001,46,HK$12.00 ,25,0
11001,55,HK$24.00 ,6,0
11002,13,HK$6.00 ,56,0
11002,35,HK$18.00 ,15,0.150000006
11002,42,HK$14.00 ,24,0.150000006
11002,55,HK$24.00 ,40,0
11003,1,HK$18.00 ,4,0
11003,40,HK$18.40 ,10,0
11003,52,HK$7.00 ,10,0
11004,26,HK$31.23 ,6,0
11004,76,HK$18.00 ,6,0
11005,1,HK$18.00 ,2,0
11005,59,HK$55.00 ,10,0
11006,1,HK$18.00 ,8,0
11006,29,HK$123.79 ,2,0.25
11007,8,HK$40.00 ,30,0
11007,29,HK$123.79 ,10,0
11007,42,HK$14.00 ,14,0
11008,28,HK$45.60 ,70,0.050000001
11008,34,HK$14.00 ,90,0.050000001
11008,71,HK$21.50 ,21,0
11009,24,HK$4.50 ,12,0
11009,36,HK$19.00 ,18,0.25
11009,60,HK$34.00 ,9,0
11010,7,HK$30.00 ,20,0
11010,24,HK$4.50 ,10,0
11011,58,HK$13.25 ,40,0.050000001
11011,71,HK$21.50 ,20,0
11012,19,HK$9.20 ,50,0.050000001
11012,60,HK$34.00 ,36,0.050000001
11012,71,HK$21.50 ,60,0.050000001
11013,23,HK$9.00 ,10,0
11013,42,HK$14.00 ,4,0
11013,45,HK$9.50 ,20,0
11013,68,HK$12.50 ,2,0
11014,41,HK$9.65 ,28,0.100000001
11015,30,HK$25.89 ,15,0
11015,77,HK$13.00 ,18,0
11016,31,HK$12.50 ,15,0
11016,36,HK$19.00 ,16,0
11017,3,HK$10.00 ,25,0
11017,59,HK$55.00 ,110,0
11017,70,HK$15.00 ,30,0
11018,12,HK$38.00 ,20,0
11018,18,HK$62.50 ,10,0
11018,56,HK$38.00 ,5,0
11019,46,HK$12.00 ,3,0
11019,49,HK$20.00 ,2,0
11020,10,HK$31.00 ,24,0.150000006
11021,2,HK$19.00 ,11,0.25
11021,20,HK$81.00 ,15,0
11021,26,HK$31.23 ,63,0
11021,51,HK$53.00 ,44,0.25
11021,72,HK$34.80 ,35,0
11022,19,HK$9.20 ,35,0
11022,69,HK$36.00 ,30,0
11023,7,HK$30.00 ,4,0
11023,43,HK$46.00 ,30,0
11024,26,HK$31.23 ,12,0
11024,33,HK$2.50 ,30,0
11024,65,HK$21.05 ,21,0
11024,71,HK$21.50 ,50,0
11025,1,HK$18.00 ,10,0.100000001
11025,13,HK$6.00 ,20,0.100000001
11026,18,HK$62.50 ,8,0
11026,51,HK$53.00 ,10,0
11027,24,HK$4.50 ,30,0.25
11027,62,HK$49.30 ,21,0.25
11028,55,HK$24.00 ,35,0
11028,59,HK$55.00 ,24,0
11029,56,HK$38.00 ,20,0
11029,63,HK$43.90 ,12,0
11030,2,HK$19.00 ,100,0.25
11030,5,HK$21.35 ,70,0
11030,29,HK$123.79 ,60,0.25
11030,59,HK$55.00 ,100,0.25
11031,1,HK$18.00 ,45,0
11031,13,HK$6.00 ,80,0
11031,24,HK$4.50 ,21,0
11031,64,HK$33.25 ,20,0
11031,71,HK$21.50 ,16,0
11032,36,HK$19.00 ,35,0
11032,38,HK$263.50 ,25,0
11032,59,HK$55.00 ,30,0
11033,53,HK$32.80 ,70,0.100000001
11033,69,HK$36.00 ,36,0.100000001
11034,21,HK$10.00 ,15,0.100000001
11034,44,HK$19.45 ,12,0
11034,61,HK$28.50 ,6,0
11035,1,HK$18.00 ,10,0
11035,35,HK$18.00 ,60,0
11035,42,HK$14.00 ,30,0
11035,54,HK$7.45 ,10,0
11036,13,HK$6.00 ,7,0
11036,59,HK$55.00 ,30,0
11037,70,HK$15.00 ,4,0
11038,40,HK$18.40 ,5,0.200000003
11038,52,HK$7.00 ,2,0
11038,71,HK$21.50 ,30,0
11039,28,HK$45.60 ,20,0
11039,35,HK$18.00 ,24,0
11039,49,HK$20.00 ,60,0
11039,57,HK$19.50 ,28,0
11040,21,HK$10.00 ,20,0
11041,2,HK$19.00 ,30,0.200000003
11041,63,HK$43.90 ,30,0
11042,44,HK$19.45 ,15,0
11042,61,HK$28.50 ,4,0
11043,11,HK$21.00 ,10,0
11044,62,HK$49.30 ,12,0
11045,33,HK$2.50 ,15,0
11045,51,HK$53.00 ,24,0
11046,12,HK$38.00 ,20,0.050000001
11046,32,HK$32.00 ,15,0.050000001
11046,35,HK$18.00 ,18,0.050000001
11047,1,HK$18.00 ,25,0.25
11047,5,HK$21.35 ,30,0.25
11048,68,HK$12.50 ,42,0
11049,2,HK$19.00 ,10,0.200000003
11049,12,HK$38.00 ,4,0.200000003
11050,76,HK$18.00 ,50,0.100000001
11051,24,HK$4.50 ,10,0.200000003
11052,43,HK$46.00 ,30,0.200000003
11052,61,HK$28.50 ,10,0.200000003
11053,18,HK$62.50 ,35,0.200000003
11053,32,HK$32.00 ,20,0
11053,64,HK$33.25 ,25,0.200000003
11054,33,HK$2.50 ,10,0
11054,67,HK$14.00 ,20,0
11055,24,HK$4.50 ,15,0
11055,25,HK$14.00 ,15,0
11055,51,HK$53.00 ,20,0
11055,57,HK$19.50 ,20,0
11056,7,HK$30.00 ,40,0
11056,55,HK$24.00 ,35,0
11056,60,HK$34.00 ,50,0
11057,70,HK$15.00 ,3,0
11058,21,HK$10.00 ,3,0
11058,60,HK$34.00 ,21,0
11058,61,HK$28.50 ,4,0
11059,13,HK$6.00 ,30,0
11059,17,HK$39.00 ,12,0
11059,60,HK$34.00 ,35,0
11060,60,HK$34.00 ,4,0
11060,77,HK$13.00 ,10,0
11061,60,HK$34.00 ,15,0
11062,53,HK$32.80 ,10,0.200000003
11062,70,HK$15.00 ,12,0.200000003
11063,34,HK$14.00 ,30,0
11063,40,HK$18.40 ,40,0.100000001
11063,41,HK$9.65 ,30,0.100000001
11064,17,HK$39.00 ,77,0.100000001
11064,41,HK$9.65 ,12,0
11064,53,HK$32.80 ,25,0.100000001
11064,55,HK$24.00 ,4,0.100000001
11064,68,HK$12.50 ,55,0
11065,30,HK$25.89 ,4,0.25
11065,54,HK$7.45 ,20,0.25
11066,16,HK$17.45 ,3,0
11066,19,HK$9.20 ,42,0
11066,34,HK$14.00 ,35,0
11067,41,HK$9.65 ,9,0
11068,28,HK$45.60 ,8,0.150000006
11068,43,HK$46.00 ,36,0.150000006
11068,77,HK$13.00 ,28,0.150000006
11069,39,HK$18.00 ,20,0
11070,1,HK$18.00 ,40,0.150000006
11070,2,HK$19.00 ,20,0.150000006
11070,16,HK$17.45 ,30,0.150000006
11070,31,HK$12.50 ,20,0
11071,7,HK$30.00 ,15,0.050000001
11071,13,HK$6.00 ,10,0.050000001
11072,2,HK$19.00 ,8,0
11072,41,HK$9.65 ,40,0
11072,50,HK$16.25 ,22,0
11072,64,HK$33.25 ,130,0
11073,11,HK$21.00 ,10,0
11073,24,HK$4.50 ,20,0
11074,16,HK$17.45 ,14,0.050000001
11075,2,HK$19.00 ,10,0.150000006
11075,46,HK$12.00 ,30,0.150000006
11075,76,HK$18.00 ,2,0.150000006
11076,6,HK$25.00 ,20,0.25
11076,14,HK$23.25 ,20,0.25
11076,19,HK$9.20 ,10,0.25
11077,2,HK$19.00 ,24,0.200000003
11077,3,HK$10.00 ,4,0
11077,4,HK$22.00 ,1,0
11077,6,HK$25.00 ,1,0.02
11077,7,HK$30.00 ,1,0.050000001
11077,8,HK$40.00 ,2,0.100000001
11077,10,HK$31.00 ,1,0
11077,12,HK$38.00 ,2,0.050000001
11077,13,HK$6.00 ,4,0
11077,14,HK$23.25 ,1,0.029999999
11077,16,HK$17.45 ,2,0.029999999
11077,20,HK$81.00 ,1,0.039999999
11077,23,HK$9.00 ,2,0
11077,32,HK$32.00 ,1,0
11077,39,HK$18.00 ,2,0.050000001
11077,41,HK$9.65 ,3,0
11077,46,HK$12.00 ,3,0.02
11077,52,HK$7.00 ,2,0
11077,55,HK$24.00 ,2,0
11077,60,HK$34.00 ,2,0.059999999
11077,64,HK$33.25 ,2,0.029999999
11077,66,HK$17.00 ,1,0
11077,73,HK$15.00 ,2,0.01
11077,75,HK$7.75 ,4,0
11077,77,HK$13.00 ,2,0
