Datetime,DestIP,Packet loss %,RTT min,RTT avg,RTT max,RTT mdev
2011-11-19 21:22:00,90.147.67.252,0,303.217,303.425,304.157,0.567
2011-11-23 02:22:00,137.189.27.61,0,2.222,6.811,61.118,14.030
2011-11-23 02:22:00,64.57.17.162,0,209.166,209.454,210.194,0.683
2011-11-23 02:22:00,206.12.24.110,0,201.180,204.647,219.122,4.703
2011-11-23 02:22:00,193.48.99.79,0,289.210,289.674,290.280,0.785
2011-11-23 02:22:00,130.246.179.197,0,289.220,289.663,294.254,1.405
2011-11-23 02:22:00,90.147.67.252,0,302.257,303.820,306.273,1.469
2011-11-27 12:22:00,137.189.27.61,0,2.941,3.330,4.005,0.417
2011-11-27 12:22:00,64.57.17.162,6,209.737,211.329,215.751,1.721
2011-11-27 12:22:00,206.12.24.110,6,202.438,204.931,211.101,1.989
2011-11-27 12:22:00,193.48.99.79,0,291.229,291.649,292.290,0.742
2011-11-27 12:22:00,130.246.179.197,0,291.228,291.867,295.026,0.967
2011-11-27 12:22:00,90.147.67.252,6,304.242,305.555,308.286,1.157
2011-11-23 21:22:00,137.189.27.61,0,2.671,3.316,3.938,0.399
2011-11-23 21:22:00,64.57.17.162,0,209.255,210.339,212.345,0.881
2011-11-23 21:22:00,206.12.24.110,0,201.721,202.667,203.487,0.607
2011-11-23 21:22:00,193.48.99.79,0,293.219,293.732,294.273,0.852
2011-11-23 21:22:00,130.246.179.197,0,293.206,293.908,296.251,1.034
2011-11-23 21:22:00,90.147.67.252,0,306.347,308.059,312.233,1.734
2011-11-13 21:22:00,137.189.27.61,0,2.324,10.941,121.737,28.612
2011-11-13 21:22:00,64.57.17.162,0,209.212,209.837,211.133,0.711
2011-11-13 21:22:00,206.12.24.110,0,248.979,263.252,316.319,23.531
2011-11-13 21:22:00,193.48.99.79,0,291.211,292.005,293.125,0.621
2011-11-13 21:22:00,130.246.179.197,0,291.239,291.885,293.618,0.938
2011-11-13 21:22:00,90.147.67.252,0,305.169,305.400,306.178,0.782
2011-11-27 16:22:00,137.189.27.61,0,2.943,3.673,7.084,0.963
2011-11-27 16:22:00,64.57.17.162,0,209.149,209.960,211.239,0.565
2011-11-27 16:22:00,206.12.24.110,0,201.399,202.251,203.702,0.814
2011-11-27 16:22:00,193.48.99.79,0,291.287,292.429,293.260,0.857
2011-11-27 16:22:00,130.246.179.197,0,291.213,291.741,292.287,0.824
2011-11-27 16:22:00,90.147.67.252,0,304.565,305.671,308.285,0.932
2011-11-24 14:22:00,137.189.27.61,0,3.043,5.214,8.955,2.002
2011-11-24 14:22:00,64.57.17.162,0,209.782,215.659,273.311,15.005
2011-11-24 14:22:00,206.12.24.110,0,203.192,212.213,237.255,8.325
2011-11-24 14:22:00,193.48.99.79,0,293.463,295.898,305.338,2.825
2011-11-24 14:22:00,130.246.179.197,0,293.508,295.379,298.396,1.405
2011-11-24 14:22:00,90.147.67.252,0,307.256,310.666,315.070,2.134
2011-11-12 23:22:00,137.189.27.61,0,2.283,3.462,8.763,1.478
2011-11-12 23:22:00,64.57.17.162,0,209.168,209.809,211.232,0.840
2011-11-12 23:22:00,206.12.24.110,0,248.190,252.165,258.188,3.836
2011-11-12 23:22:00,193.48.99.79,6,291.212,291.599,293.012,0.557
2011-11-12 23:22:00,130.246.179.197,0,291.240,291.408,292.231,0.621
2011-11-12 23:22:00,90.147.67.252,0,304.311,305.175,306.242,0.854
2011-11-22 07:22:00,137.189.27.61,0,1.934,2.558,2.996,0.434
2011-11-22 07:22:00,64.57.17.162,0,208.897,209.275,209.938,0.492
2011-11-22 07:22:00,206.12.24.110,0,201.127,201.474,202.197,0.541
2011-11-22 07:22:00,193.48.99.79,0,289.190,289.301,289.818,0.702
2011-11-22 07:22:00,130.246.179.197,0,288.544,289.281,289.784,0.378
2011-11-22 07:22:00,90.147.67.252,0,302.226,302.831,304.308,0.884
2011-11-26 07:52:00,137.189.27.61,0,1.957,2.437,3.087,0.498
2011-11-26 07:52:00,64.57.17.162,0,208.303,209.152,210.003,0.597
2011-11-26 07:52:00,206.12.24.110,0,201.184,205.625,251.813,12.111
2011-11-26 07:52:00,193.48.99.79,0,291.225,291.663,293.257,0.874
2011-11-26 07:52:00,130.246.179.197,0,290.330,295.021,302.661,3.331
2011-11-26 07:52:00,90.147.67.252,0,304.115,305.121,309.639,1.375
2011-11-26 20:22:00,137.189.27.61,0,2.957,3.350,3.974,0.411
2011-11-26 20:22:00,64.57.17.162,0,169.192,170.459,171.177,0.785
2011-11-26 20:22:00,206.12.24.110,0,180.229,181.786,185.522,1.652
2011-11-26 20:22:00,193.48.99.79,0,291.251,292.285,295.246,1.054
2011-11-26 20:22:00,130.246.179.197,0,291.207,291.787,293.787,0.945
2011-11-26 20:22:00,90.147.67.252,0,304.313,305.566,309.100,1.128
2011-11-27 21:22:00,137.189.27.61,12,2.919,5.601,13.140,3.689
2011-11-27 21:22:00,64.57.17.162,0,209.177,209.705,210.821,0.800
2011-11-27 21:22:00,206.12.24.110,0,201.811,202.280,203.194,0.547
2011-11-27 21:22:00,193.48.99.79,0,291.246,291.863,292.509,0.648
2011-11-27 21:22:00,130.246.179.197,0,291.189,292.025,296.042,1.259
2011-11-27 21:22:00,90.147.67.252,0,304.292,305.975,310.295,1.720
2011-11-18 23:22:00,137.189.27.61,0,2.340,3.298,3.989,0.514
2011-11-18 23:22:00,64.57.17.162,0,209.197,209.741,211.168,0.682
2011-11-18 23:22:00,206.12.24.110,0,202.129,202.930,207.170,1.308
2011-11-18 23:22:00,193.48.99.79,0,291.235,292.030,293.223,0.898
2011-11-18 23:22:00,130.246.179.197,0,291.223,291.714,292.294,0.796
2011-11-18 23:22:00,90.147.67.252,0,307.234,307.669,310.267,1.005
2011-11-17 07:22:00,137.189.27.61,0,1.968,2.905,7.871,1.339
2011-11-17 07:22:00,64.57.17.162,0,208.289,209.570,211.966,1.100
2011-11-17 07:22:00,206.12.24.110,0,247.521,248.219,248.903,0.487
2011-11-17 07:22:00,193.48.99.79,0,291.197,291.335,291.857,0.689
2011-11-17 07:22:00,130.246.179.197,0,290.428,291.568,295.258,1.115
2011-11-17 07:22:00,90.147.67.252,0,303.959,304.600,305.292,0.696
2011-11-28 14:22:00,137.189.27.61,0,2.423,5.509,28.450,5.952
2011-11-28 14:22:00,64.57.17.162,0,210.031,211.162,214.175,1.360
2011-11-28 14:22:00,206.12.24.110,0,202.339,204.245,213.155,2.768
2011-11-28 14:22:00,193.48.99.79,0,291.410,293.126,296.171,1.208
2011-11-28 14:22:00,130.246.179.197,0,291.242,292.417,294.315,0.974
2011-11-28 14:22:00,90.147.67.252,0,305.313,306.066,307.864,0.642
2011-11-14 02:52:00,137.189.27.61,0,1.917,2.736,3.302,0.421
2011-11-14 02:52:00,64.57.17.162,0,209.150,209.372,209.930,0.256
2011-11-14 02:52:00,206.12.24.110,0,248.164,248.399,249.228,0.376
2011-11-14 02:52:00,193.48.99.79,0,291.194,291.349,292.248,0.659
2011-11-14 02:52:00,130.246.179.197,0,291.199,291.590,296.234,1.260
2011-11-14 02:52:00,90.147.67.252,0,304.261,304.545,305.279,0.806
2011-11-28 10:22:00,137.189.27.61,0,2.612,3.317,4.377,0.496
2011-11-28 10:22:00,64.57.17.162,0,209.132,209.676,210.511,0.633
2011-11-28 10:22:00,206.12.24.110,0,201.714,206.815,244.212,10.212
2011-11-28 10:22:00,193.48.99.79,6,291.487,292.285,293.146,0.625
2011-11-28 10:22:00,130.246.179.197,0,291.218,292.165,294.172,1.095
2011-11-28 10:22:00,90.147.67.252,0,304.325,305.660,306.913,0.968
2011-11-28 17:52:00,137.189.27.61,0,3.097,4.052,5.950,0.784
2011-11-28 17:52:00,64.57.17.162,0,209.652,210.703,218.575,2.072
2011-11-28 17:52:00,206.12.24.110,0,201.882,203.214,205.178,1.002
2011-11-28 17:52:00,193.48.99.79,6,292.007,293.295,297.104,1.437
2011-11-28 17:52:00,130.246.179.197,0,291.409,292.741,294.005,1.053
2011-11-28 17:52:00,90.147.67.252,0,305.246,305.962,307.054,0.775
2011-11-19 15:52:00,137.189.27.61,0,3.059,8.120,15.990,5.221
2011-11-19 15:52:00,64.57.17.162,0,209.196,209.874,210.370,0.624
2011-11-19 15:52:00,206.12.24.110,0,201.816,202.707,203.380,0.499
2011-11-19 15:52:00,193.48.99.79,0,289.849,290.941,291.904,0.848
2011-11-19 15:52:00,130.246.179.197,0,289.571,290.676,292.272,0.778
2011-11-19 15:52:00,90.147.67.252,0,303.165,303.617,304.231,0.834
2011-11-18 16:22:00,137.189.27.61,0,3.449,5.528,28.421,5.925
2011-11-18 16:22:00,64.57.17.162,0,209.451,210.138,210.767,0.630
2011-11-18 16:22:00,206.12.24.110,0,250.662,251.320,252.051,0.655
2011-11-18 16:22:00,193.48.99.79,0,292.172,292.787,293.474,0.518
2011-11-18 16:22:00,130.246.179.197,0,291.235,292.488,295.219,1.172
2011-11-18 16:22:00,90.147.67.252,0,307.211,307.846,308.471,0.780
2011-11-26 06:52:00,137.189.27.61,0,1.997,8.632,100.996,23.850
2011-11-26 06:52:00,64.57.17.162,0,208.306,209.216,210.029,0.509
2011-11-26 06:52:00,206.12.24.110,0,201.126,202.021,211.162,2.430
2011-11-26 06:52:00,193.48.99.79,0,290.685,292.233,295.941,1.258
2011-11-26 06:52:00,130.246.179.197,0,290.252,291.247,295.149,1.320
2011-11-26 06:52:00,90.147.67.252,0,304.042,304.944,308.234,1.202
2011-11-13 15:22:00,137.189.27.61,0,2.809,3.359,3.970,0.416
2011-11-13 15:22:00,64.57.17.162,0,209.212,209.867,210.230,0.497
2011-11-13 15:22:00,206.12.24.110,0,248.253,249.106,251.894,1.004
2011-11-13 15:22:00,193.48.99.79,6,291.243,291.949,292.298,0.526
2011-11-13 15:22:00,130.246.179.197,0,291.209,291.770,292.289,0.745
2011-11-13 15:22:00,90.147.67.252,0,304.314,305.288,306.223,0.734
2011-11-13 01:52:00,137.189.27.61,0,2.963,3.303,4.358,0.456
2011-11-13 01:52:00,64.57.17.162,0,209.169,210.563,215.190,1.910
2011-11-13 01:52:00,206.12.24.110,0,248.196,248.792,249.975,0.714
2011-11-13 01:52:00,193.48.99.79,6,291.238,292.841,296.557,1.530
2011-11-13 01:52:00,130.246.179.197,0,291.232,291.566,294.297,0.945
2011-11-13 01:52:00,90.147.67.252,0,304.268,305.180,307.248,1.035
2011-11-28 11:52:00,137.189.27.61,12,2.699,6.038,15.534,3.875
2011-11-28 11:52:00,64.57.17.162,0,209.257,210.315,211.242,0.760
2011-11-28 11:52:00,206.12.24.110,0,201.741,203.678,207.141,1.897
2011-11-28 11:52:00,193.48.99.79,0,291.408,292.593,293.407,0.776
2011-11-28 11:52:00,130.246.179.197,0,291.227,292.556,297.329,1.551
2011-11-28 11:52:00,90.147.67.252,0,304.401,306.063,308.564,1.231
2011-11-23 22:52:00,137.189.27.61,0,2.999,10.594,117.988,27.732
2011-11-23 22:52:00,64.57.17.162,0,209.186,209.848,210.233,0.628
2011-11-23 22:52:00,206.12.24.110,0,202.179,202.915,203.210,0.587
2011-11-23 22:52:00,193.48.99.79,0,293.187,293.718,294.266,0.621
2011-11-23 22:52:00,130.246.179.197,0,293.231,293.586,294.279,0.690
2011-11-23 22:52:00,90.147.67.252,0,306.195,306.842,308.049,0.941
2011-11-20 15:22:00,137.189.27.61,0,2.998,3.619,4.302,0.449
2011-11-20 15:22:00,64.57.17.162,0,209.189,209.858,210.197,0.557
2011-11-20 15:22:00,206.12.24.110,0,201.946,202.659,203.185,0.737
2011-11-20 15:22:00,193.48.99.79,0,293.183,294.182,296.089,0.995
2011-11-20 15:22:00,130.246.179.197,0,293.239,293.636,294.331,0.759
2011-11-20 15:22:00,90.147.67.252,0,306.269,306.926,308.288,0.854
2011-11-23 10:52:00,137.189.27.61,0,2.951,3.628,4.395,0.443
2011-11-23 10:52:00,64.57.17.162,0,209.620,210.204,211.059,0.599
2011-11-23 10:52:00,206.12.24.110,0,202.182,203.299,204.730,0.666
2011-11-23 10:52:00,193.48.99.79,0,290.215,290.707,292.434,0.741
2011-11-23 10:52:00,130.246.179.197,0,289.401,290.695,292.675,0.959
2011-11-23 10:52:00,90.147.67.252,0,303.178,303.564,304.559,0.819
2011-11-29 18:52:00,137.189.27.61,0,2.641,3.629,4.499,0.509
2011-11-29 18:52:00,64.57.17.162,0,209.231,210.086,210.767,0.468
2011-11-29 18:52:00,206.12.24.110,0,202.180,207.699,246.743,12.098
2011-11-29 18:52:00,193.48.99.79,0,292.233,293.003,294.250,0.792
2011-11-29 18:52:00,130.246.179.197,0,292.006,292.933,296.342,1.265
2011-11-29 18:52:00,90.147.67.252,0,305.239,306.321,310.266,1.406
2011-11-20 14:22:00,137.189.27.61,0,2.631,3.291,4.021,0.435
2011-11-20 14:22:00,64.57.17.162,0,209.185,209.942,210.255,0.462
2011-11-20 14:22:00,206.12.24.110,6,202.236,205.114,210.178,2.705
2011-11-20 14:22:00,193.48.99.79,0,293.219,293.827,295.282,0.884
2011-11-20 14:22:00,130.246.179.197,0,293.192,294.087,298.751,1.629
2011-11-20 14:22:00,90.147.67.252,0,306.212,306.738,307.321,0.727
2011-11-26 23:52:00,137.189.27.61,0,2.859,3.387,4.083,0.461
2011-11-26 23:52:00,64.57.17.162,0,209.166,209.799,210.272,0.595
2011-11-26 23:52:00,206.12.24.110,0,201.311,204.071,215.153,3.622
2011-11-26 23:52:00,193.48.99.79,0,291.244,291.916,293.213,0.987
2011-11-26 23:52:00,130.246.179.197,0,291.236,291.807,293.076,0.712
2011-11-26 23:52:00,90.147.67.252,0,304.349,305.428,306.949,0.694
2011-11-18 18:22:00,137.189.27.61,6,2.789,3.602,4.311,0.500
2011-11-18 18:22:00,64.57.17.162,0,209.635,210.287,211.127,0.654
2011-11-18 18:22:00,206.12.24.110,0,202.195,203.711,208.165,1.538
2011-11-18 18:22:00,193.48.99.79,0,291.406,294.364,308.261,3.831
2011-11-18 18:22:00,130.246.179.197,0,291.174,292.426,296.286,1.327
2011-11-18 18:22:00,90.147.67.252,0,307.257,308.466,312.082,1.585
2011-11-16 19:52:00,137.189.27.61,0,2.589,3.681,4.421,0.483
2011-11-16 19:52:00,64.57.17.162,0,209.276,210.045,210.675,0.696
2011-11-16 19:52:00,206.12.24.110,0,248.298,249.335,250.188,0.761
2011-11-16 19:52:00,193.48.99.79,0,291.305,292.382,293.250,0.493
2011-11-16 19:52:00,130.246.179.197,0,291.261,292.144,292.946,0.881
2011-11-16 19:52:00,90.147.67.252,0,305.232,308.888,327.492,6.697
2011-11-28 09:52:00,137.189.27.61,0,3.058,3.936,9.020,1.368
2011-11-28 09:52:00,64.57.17.162,0,209.099,209.847,210.434,0.740
2011-11-28 09:52:00,206.12.24.110,0,201.256,205.763,236.138,8.339
2011-11-28 09:52:00,193.48.99.79,0,291.167,292.276,293.324,0.872
2011-11-28 09:52:00,130.246.179.197,0,291.186,292.330,295.355,1.384
2011-11-28 09:52:00,90.147.67.252,0,304.822,305.627,306.281,0.659
2011-11-20 22:22:00,137.189.27.61,0,2.354,4.428,21.932,4.556
2011-11-20 22:22:00,64.57.17.162,0,209.201,209.959,210.238,0.727
2011-11-20 22:22:00,206.12.24.110,0,202.200,203.005,204.129,0.723
2011-11-20 22:22:00,193.48.99.79,0,293.223,293.662,295.183,0.919
2011-11-20 22:22:00,130.246.179.197,0,293.211,293.687,294.312,0.486
2011-11-20 22:22:00,90.147.67.252,0,306.284,306.981,308.216,0.609
2011-11-18 22:22:00,137.189.27.61,0,2.939,3.700,4.149,0.420
2011-11-18 22:22:00,64.57.17.162,0,209.173,209.974,210.480,0.720
2011-11-18 22:22:00,206.12.24.110,0,202.161,203.179,206.221,1.076
2011-11-18 22:22:00,193.48.99.79,0,291.306,293.058,296.239,1.697
2011-11-18 22:22:00,130.246.179.197,0,291.263,292.110,295.178,1.338
2011-11-18 22:22:00,90.147.67.252,0,307.218,307.739,308.276,0.431
2011-11-27 06:52:00,137.189.27.61,0,1.977,2.770,3.011,0.334
2011-11-27 06:52:00,64.57.17.162,0,207.984,208.366,209.380,0.474
2011-11-27 06:52:00,206.12.24.110,0,201.160,222.583,269.167,18.056
2011-11-27 06:52:00,193.48.99.79,0,291.159,291.659,294.238,1.026
2011-11-27 06:52:00,130.246.179.197,0,290.383,291.012,291.824,0.815
2011-11-27 06:52:00,90.147.67.252,0,304.240,304.843,306.278,0.913
2011-11-13 03:52:00,137.189.27.61,0,2.331,2.895,3.072,0.202
2011-11-13 03:52:00,64.57.17.162,0,208.434,209.293,210.055,0.568
2011-11-13 03:52:00,206.12.24.110,0,248.206,248.690,251.223,0.987
2011-11-13 03:52:00,193.48.99.79,0,291.222,291.384,292.033,0.704
2011-11-13 03:52:00,130.246.179.197,0,290.464,291.903,297.261,1.629
2011-11-13 03:52:00,90.147.67.252,0,304.181,304.738,307.664,0.873
2011-11-14 17:22:00,137.189.27.61,0,3.211,5.206,24.320,4.946
2011-11-14 17:22:00,64.57.17.162,0,209.349,210.305,211.562,0.687
2011-11-14 17:22:00,206.12.24.110,0,248.786,254.051,271.252,5.327
2011-11-14 17:22:00,193.48.99.79,0,292.268,293.561,295.241,0.917
2011-11-14 17:22:00,130.246.179.197,0,292.891,293.917,296.806,1.284
2011-11-14 17:22:00,90.147.67.252,0,306.239,309.020,316.203,2.948
2011-11-25 16:52:00,137.189.27.61,0,3.703,11.117,50.155,11.028
2011-11-25 16:52:00,64.57.17.162,0,209.641,212.511,219.358,2.955
2011-11-25 16:52:00,206.12.24.110,0,202.883,204.262,209.004,1.892
2011-11-25 16:52:00,193.48.99.79,0,291.418,294.216,298.313,2.270
2011-11-25 16:52:00,130.246.179.197,0,292.521,297.081,302.096,3.491
2011-11-25 16:52:00,90.147.67.252,0,305.432,307.322,313.135,2.185
2011-11-14 00:22:00,137.189.27.61,0,2.924,3.388,4.064,0.476
2011-11-14 00:22:00,64.57.17.162,0,210.198,212.998,217.155,2.260
2011-11-14 00:22:00,206.12.24.110,0,248.284,253.309,279.266,8.382
2011-11-14 00:22:00,193.48.99.79,0,291.275,292.003,293.182,0.712
2011-11-14 00:22:00,130.246.179.197,0,291.219,291.706,292.381,0.704
2011-11-14 00:22:00,90.147.67.252,0,304.300,305.358,306.260,0.521
2011-11-16 08:52:00,137.189.27.61,0,2.198,2.974,3.996,0.363
2011-11-16 08:52:00,64.57.17.162,0,209.142,209.456,210.173,0.511
2011-11-16 08:52:00,206.12.24.110,0,248.188,248.517,249.209,0.691
2011-11-16 08:52:00,193.48.99.79,0,291.208,291.412,292.266,0.721
2011-11-16 08:52:00,130.246.179.197,0,291.212,291.335,292.014,0.713
2011-11-16 08:52:00,90.147.67.252,0,304.260,305.600,308.275,1.244
2011-11-25 09:22:00,137.189.27.61,0,2.617,3.525,4.266,0.501
2011-11-25 09:22:00,64.57.17.162,0,209.141,209.662,210.206,0.713
2011-11-25 09:22:00,206.12.24.110,0,202.154,208.075,231.147,9.958
2011-11-25 09:22:00,193.48.99.79,0,291.195,292.497,295.040,1.190
2011-11-25 09:22:00,130.246.179.197,0,291.202,291.830,292.558,0.854
2011-11-25 09:22:00,90.147.67.252,0,304.988,306.193,310.543,1.720
2011-11-15 11:22:00,137.189.27.61,0,2.473,3.698,5.817,0.842
2011-11-15 11:22:00,64.57.17.162,0,209.388,210.092,210.718,0.512
2011-11-15 11:22:00,206.12.24.110,0,248.941,267.929,335.356,22.854
2011-11-15 11:22:00,193.48.99.79,0,292.292,293.416,297.169,1.208
2011-11-15 11:22:00,130.246.179.197,0,292.191,306.675,508.388,52.105
2011-11-15 11:22:00,90.147.67.252,0,305.299,306.479,310.669,1.447
2011-11-15 09:22:00,137.189.27.61,0,2.565,3.410,4.025,0.524
2011-11-15 09:22:00,64.57.17.162,0,209.161,209.617,210.171,0.747
2011-11-15 09:22:00,206.12.24.110,0,248.256,253.837,290.263,10.361
2011-11-15 09:22:00,193.48.99.79,0,292.205,292.433,293.208,0.703
2011-11-15 09:22:00,130.246.179.197,0,292.213,292.705,297.272,1.416
2011-11-15 09:22:00,90.147.67.252,0,305.207,305.717,306.607,0.669
2011-11-22 10:52:00,137.189.27.61,0,2.550,3.846,4.625,0.547
2011-11-22 10:52:00,64.57.17.162,0,209.216,210.174,211.644,0.896
2011-11-22 10:52:00,206.12.24.110,0,202.213,202.940,204.604,0.756
2011-11-22 10:52:00,193.48.99.79,0,290.127,291.334,292.993,0.974
2011-11-22 10:52:00,130.246.179.197,0,289.433,291.215,294.709,1.378
2011-11-22 10:52:00,90.147.67.252,6,303.319,304.412,307.874,1.084
2011-11-23 07:22:00,137.189.27.61,0,1.970,2.687,3.026,0.413
2011-11-23 07:22:00,64.57.17.162,0,208.350,209.487,211.069,0.835
2011-11-23 07:22:00,206.12.24.110,0,201.148,201.302,201.854,0.456
2011-11-23 07:22:00,193.48.99.79,0,289.220,289.309,289.804,0.449
2011-11-23 07:22:00,130.246.179.197,0,288.648,289.377,289.805,0.573
2011-11-23 07:22:00,90.147.67.252,0,302.221,302.567,303.768,0.897
2011-11-26 19:52:00,137.189.27.61,0,2.948,3.322,4.019,0.396
2011-11-26 19:52:00,64.57.17.162,0,170.012,170.322,171.122,0.464
2011-11-26 19:52:00,206.12.24.110,0,181.067,182.822,193.131,2.991
2011-11-26 19:52:00,193.48.99.79,0,291.256,292.248,294.229,1.209
2011-11-26 19:52:00,130.246.179.197,0,291.320,291.967,293.294,0.771
2011-11-26 19:52:00,90.147.67.252,0,304.612,305.997,308.480,1.128
2011-11-28 07:22:00,137.189.27.61,0,1.973,2.723,3.038,0.427
2011-11-28 07:22:00,64.57.17.162,0,208.149,208.515,209.172,0.715
2011-11-28 07:22:00,206.12.24.110,0,201.108,201.362,202.157,0.527
2011-11-28 07:22:00,193.48.99.79,0,290.760,291.254,291.735,0.566
2011-11-28 07:22:00,130.246.179.197,0,290.360,291.118,292.107,0.670
2011-11-28 07:22:00,90.147.67.252,6,304.217,304.720,307.293,0.998
2011-11-15 08:52:00,137.189.27.61,0,2.686,2.970,3.069,0.089
2011-11-15 08:52:00,64.57.17.162,0,209.053,209.361,210.147,0.597
2011-11-15 08:52:00,206.12.24.110,0,248.168,250.584,268.251,5.412
2011-11-15 08:52:00,193.48.99.79,0,291.539,292.401,293.245,0.618
2011-11-15 08:52:00,130.246.179.197,0,291.293,292.125,293.004,0.768
2011-11-15 08:52:00,90.147.67.252,0,305.233,305.675,306.333,0.611
2011-11-14 11:52:00,137.189.27.61,0,3.621,4.842,7.204,0.995
2011-11-14 11:52:00,64.57.17.162,0,209.237,210.316,211.482,0.763
2011-11-14 11:52:00,206.12.24.110,0,248.902,251.988,263.691,4.429
2011-11-14 11:52:00,193.48.99.79,0,292.350,294.424,309.164,3.865
2011-11-14 11:52:00,130.246.179.197,0,292.524,293.499,294.410,0.700
2011-11-14 11:52:00,90.147.67.252,0,306.108,307.206,309.734,0.992
2011-11-25 17:22:00,137.189.27.61,0,3.436,18.563,180.639,42.210
2011-11-25 17:22:00,64.57.17.162,0,210.014,212.065,215.154,1.564
2011-11-25 17:22:00,206.12.24.110,0,202.236,210.895,251.583,12.505
2011-11-25 17:22:00,193.48.99.79,0,291.844,295.263,302.318,2.888
2011-11-25 17:22:00,130.246.179.197,0,294.447,305.940,321.299,7.595
2011-11-25 17:22:00,90.147.67.252,0,308.658,314.945,332.694,5.832
2011-11-22 01:22:00,137.189.27.61,0,2.922,3.141,4.046,0.321
2011-11-22 01:22:00,64.57.17.162,0,209.126,209.703,210.241,0.722
2011-11-22 01:22:00,206.12.24.110,0,202.139,202.828,205.721,1.041
2011-11-22 01:22:00,193.48.99.79,0,289.179,289.730,290.287,0.622
2011-11-22 01:22:00,130.246.179.197,0,293.672,295.510,298.283,1.477
2011-11-22 01:22:00,90.147.67.252,0,303.196,303.928,306.246,1.072
2011-11-16 00:22:00,137.189.27.61,0,2.948,3.525,3.986,0.460
2011-11-16 00:22:00,64.57.17.162,0,209.174,209.835,210.223,0.583
2011-11-16 00:22:00,206.12.24.110,0,248.248,250.152,255.170,1.975
2011-11-16 00:22:00,193.48.99.79,0,292.225,292.776,293.361,0.721
2011-11-16 00:22:00,130.246.179.197,0,292.211,292.448,293.224,0.610
2011-11-16 00:22:00,90.147.67.252,0,305.235,306.353,308.014,0.976
2011-11-22 13:52:00,137.189.27.61,0,3.087,10.305,24.019,6.076
2011-11-22 13:52:00,64.57.17.162,0,209.782,212.951,218.362,2.274
2011-11-22 13:52:00,206.12.24.110,0,202.863,205.911,215.276,3.821
2011-11-22 13:52:00,193.48.99.79,0,291.478,295.017,298.599,2.487
2011-11-22 13:52:00,130.246.179.197,0,290.645,293.870,300.226,3.123
2011-11-22 13:52:00,90.147.67.252,0,304.657,308.304,315.389,2.824
2011-11-26 18:22:00,137.189.27.61,0,2.606,3.476,4.131,0.500
2011-11-26 18:22:00,64.57.17.162,0,169.189,170.060,171.156,0.585
2011-11-26 18:22:00,206.12.24.110,0,180.239,181.025,182.095,0.608
2011-11-26 18:22:00,193.48.99.79,0,291.305,292.165,293.264,0.646
2011-11-26 18:22:00,130.246.179.197,0,291.252,292.091,295.286,1.209
2011-11-26 18:22:00,90.147.67.252,0,304.319,305.654,307.203,0.990
2011-11-26 16:22:00,137.189.27.61,0,2.973,3.584,4.175,0.414
2011-11-26 16:22:00,64.57.17.162,0,209.216,210.305,211.624,0.771
2011-11-26 16:22:00,206.12.24.110,0,202.024,202.743,203.220,0.555
2011-11-26 16:22:00,193.48.99.79,0,291.291,293.561,300.156,2.141
2011-11-26 16:22:00,130.246.179.197,0,291.208,293.349,302.260,2.675
2011-11-26 16:22:00,90.147.67.252,0,305.289,306.450,309.106,1.121
2011-11-24 14:52:00,137.189.27.61,0,3.462,11.811,22.145,5.136
2011-11-24 14:52:00,64.57.17.162,0,209.895,215.868,231.479,5.866
2011-11-24 14:52:00,206.12.24.110,0,202.618,206.555,212.923,3.224
2011-11-24 14:52:00,193.48.99.79,0,293.889,295.426,299.139,1.461
2011-11-24 14:52:00,130.246.179.197,0,293.985,298.743,303.316,2.888
2011-11-24 14:52:00,90.147.67.252,0,307.020,311.672,318.227,3.710
2011-11-23 17:52:00,137.189.27.61,0,2.852,4.843,14.534,2.747
2011-11-23 17:52:00,64.57.17.162,0,209.234,210.089,210.707,0.470
2011-11-23 17:52:00,206.12.24.110,0,202.120,203.183,205.084,0.790
2011-11-23 17:52:00,193.48.99.79,0,293.355,294.261,298.302,1.244
2011-11-23 17:52:00,130.246.179.197,12,293.363,294.303,295.305,0.768
2011-11-23 17:52:00,90.147.67.252,0,307.010,307.885,308.885,0.818
2011-11-15 19:52:00,137.189.27.61,0,2.919,3.963,5.047,0.518
2011-11-15 19:52:00,64.57.17.162,12,210.036,211.198,213.274,1.180
2011-11-15 19:52:00,206.12.24.110,0,249.227,280.563,319.289,23.065
2011-11-15 19:52:00,193.48.99.79,0,292.616,293.112,293.828,0.337
2011-11-15 19:52:00,130.246.179.197,0,292.254,292.863,293.655,0.806
2011-11-15 19:52:00,90.147.67.252,0,305.258,306.988,309.373,1.252
2011-11-26 17:52:00,137.189.27.61,0,3.050,3.528,4.050,0.422
2011-11-26 17:52:00,64.57.17.162,0,170.072,170.405,171.767,0.602
2011-11-26 17:52:00,206.12.24.110,0,180.212,182.285,186.812,1.931
2011-11-26 17:52:00,193.48.99.79,0,298.231,300.820,303.362,1.737
2011-11-26 17:52:00,130.246.179.197,0,291.211,292.029,294.177,0.983
2011-11-26 17:52:00,90.147.67.252,0,304.326,305.379,306.361,0.573
2011-11-21 19:52:00,137.189.27.61,0,2.331,3.398,4.310,0.565
2011-11-21 19:52:00,64.57.17.162,0,209.269,210.159,211.194,0.704
