ProductName,OrderPrice,OrderDate,City
"Sasquatch Ale",403.200000,1996-11-28,"?rhus"
"Sasquatch Ale",420.000000,1997-11-27,"Boise"
"Sasquatch Ale",420.000000,1998-04-30,"Cork"
"Sasquatch Ale",196.000000,1997-10-01,"?rhus"
"Sasquatch Ale",105.000000,1997-05-26,"M?nster"
"Sasquatch Ale",134.399999,1997-10-10,"Boise"
"Sasquatch Ale",140.000000,1997-12-30,"Portland"
"Sasquatch Ale",112.000000,1996-12-18,"S?o Paulo"
"Sasquatch Ale",560.000000,1997-06-19,"M?xico D.F."
"Sasquatch Ale",280.000000,1998-03-10,"Buenos Aires"
"Sasquatch Ale",372.400000,1997-03-24,"Seattle"
"Sasquatch Ale",140.000000,1998-02-16,"Nantes"
"Steeleye Stout",856.799994,1996-10-08,"Boise"
"Steeleye Stout",108.000000,1998-01-16,"Graz"
"Steeleye Stout",360.000000,1997-07-02,"Rio de Janeiro"
"Steeleye Stout",405.000000,1998-01-21,"Cunewalde"
"Steeleye Stout",121.500000,1997-10-08,"I. de Margarita"
"Steeleye Stout",307.800000,1998-04-23,"Stuttgart"
"Steeleye Stout",504.000000,1997-01-01,"London"
"Steeleye Stout",691.199997,1997-01-23,"Montr?al"
"Steeleye Stout",54.000000,1998-02-04,"Warszawa"
"Steeleye Stout",540.000000,1998-02-04,"S?o Paulo"
"Steeleye Stout",378.000000,1997-10-28,"Rio de Janeiro"
"Steeleye Stout",305.999998,1997-05-28,"Lisboa"
"Steeleye Stout",72.000000,1998-02-02,"London"
"Steeleye Stout",144.000000,1996-10-03,"Cowes"
"Steeleye Stout",1440.000000,1996-08-21,"Cunewalde"
"Steeleye Stout",360.000000,1997-06-24,"London"
"Steeleye Stout",288.000000,1996-07-19,"Rio de Janeiro"
"Steeleye Stout",270.000000,1997-12-22,"Lille"
"Steeleye Stout",720.000000,1998-03-18,"San Crist?bal"
"Steeleye Stout",54.000000,1997-04-29,"Buenos Aires"
"Steeleye Stout",108.000000,1997-05-30,"Oulu"
"Steeleye Stout",115.200000,1997-02-12,"Lule?"
"Steeleye Stout",360.000000,1998-01-08,"Lander"
"Steeleye Stout",57.600000,1996-08-14,"Madrid"
"Steeleye Stout",432.000000,1998-04-21,"I. de Margarita"
"Steeleye Stout",518.399999,1996-12-23,"Graz"
"Steeleye Stout",540.000000,1997-05-23,"Lyon"
"Steeleye Stout",432.000000,1996-12-30,"Boise"
"Steeleye Stout",144.000000,1998-01-14,"Stavern"
"Steeleye Stout",1080.000000,1998-04-20,"Charleroi"
"Steeleye Stout",229.499998,1998-04-06,"Boise"
"Steeleye Stout",180.000000,1998-03-03,"?rhus"
"Steeleye Stout",503.999998,1997-11-13,"Seattle"
"Steeleye Stout",405.000000,1997-07-10,"Graz"
"Steeleye Stout",485.999999,1997-08-07,"M?nchen"
"Steeleye Stout",72.000000,1997-07-04,"Eugene"
"Inlagd Sill",85.500000,1997-09-30,"Cork"
"Inlagd Sill",114.000000,1997-11-12,"Reims"
"Inlagd Sill",68.400000,1997-01-07,"S?o Paulo"
"Inlagd Sill",570.000000,1997-05-02,"Marseille"
"Inlagd Sill",712.500000,1998-01-19,"I. de Margarita"
"Inlagd Sill",760.000000,1997-10-27,"Brandenburg"
"Inlagd Sill",1045.000000,1997-07-28,"Boise"
"Inlagd Sill",380.000000,1998-02-18,"Brandenburg"
"Inlagd Sill",304.000000,1998-04-10,"London"
"Inlagd Sill",95.000000,1997-10-17,"Portland"
"Inlagd Sill",475.000000,1997-06-10,"Rio de Janeiro"
"Inlagd Sill",456.000000,1996-08-01,"Oulu"
"Inlagd Sill",570.000000,1997-12-18,"Bergamo"
"Inlagd Sill",72.960000,1996-12-03,"Toulouse"
"Inlagd Sill",303.999999,1997-11-27,"Lander"
"Inlagd Sill",299.250000,1997-07-25,"Toulouse"
"Inlagd Sill",665.000000,1998-04-17,"Seattle"
"Inlagd Sill",288.800000,1996-11-20,"Toulouse"
"Inlagd Sill",380.000000,1996-07-12,"Gen?ve"
"Inlagd Sill",182.400000,1996-09-24,"Cunewalde"
"Inlagd Sill",512.999999,1997-05-05,"Cunewalde"
"Inlagd Sill",403.749997,1998-03-04,"Rio de Janeiro"
"Inlagd Sill",285.000000,1997-08-26,"Rio de Janeiro"
"Inlagd Sill",570.000000,1997-09-15,"K?benhavn"
"Inlagd Sill",486.399998,1996-10-30,"M?nchen"
"Inlagd Sill",455.999998,1998-03-09,"Eugene"
"Inlagd Sill",1140.000000,1997-05-23,"London"
"Inlagd Sill",760.000000,1998-03-30,"Boise"
"Inlagd Sill",256.500000,1998-04-08,"Sevilla"
"Inlagd Sill",304.000000,1996-10-24,"M?nchen"
"Inlagd Sill",456.000000,1996-09-05,"Cork"
"Gravad lax",1247.999995,1998-01-22,"Boise"
"Gravad lax",582.400000,1996-10-24,"M?nchen"
"Gravad lax",421.200000,1997-05-01,"London"
"Gravad lax",208.000000,1998-03-20,"Bern"
"Gravad lax",208.000000,1997-01-08,"Lille"
"Gravad lax",20.800000,1996-07-18,"M?xico D.F."
"C?te de Blaye",3754.874996,1997-07-31,"Eugene"
"C?te de Blaye",6324.000000,1996-12-04,"S?o Paulo"
"C?te de Blaye",4005.199996,1996-10-15,"Lander"
"C?te de Blaye",7509.749992,1998-01-06,"Eugene"
"C?te de Blaye",15810.000000,1998-03-27,"Rio de Janeiro"
"C?te de Blaye",948.599999,1997-05-19,"Rio de Janeiro"
"C?te de Blaye",527.000000,1998-01-13,"Buenos Aires"
"C?te de Blaye",6324.000000,1997-03-19,"Albuquerque"
"C?te de Blaye",2108.000000,1998-01-14,"Stavern"
"C?te de Blaye",4005.199996,1996-11-11,"Graz"
"C?te de Blaye",1317.500000,1998-03-20,"Paris"
"C?te de Blaye",10540.000000,1998-02-16,"Albuquerque"
"C?te de Blaye",15019.499984,1998-02-02,"Cunewalde"
"C?te de Blaye",2635.000000,1997-12-30,"Portland"
"C?te de Blaye",8263.359969,1997-01-23,"Montr?al"
"C?te de Blaye",10540.000000,1997-01-16,"K?benhavn"
"C?te de Blaye",7905.000000,1998-01-06,"Brandenburg"
"C?te de Blaye",2108.000000,1996-11-22,"Strasbourg"
"C?te de Blaye",6587.500000,1998-04-17,"Seattle"
"C?te de Blaye",3557.249996,1997-09-17,"Lule?"
"C?te de Blaye",3952.500000,1997-04-25,"M?xico D.F."
"C?te de Blaye",7905.000000,1997-05-19,"Cunewalde"
"C?te de Blaye",1317.500000,1997-12-18,"Rio de Janeiro"
"C?te de Blaye",8431.999968,1996-11-13,"Salzburg"
"Chartreuse verte",180.000000,1997-04-16,"K?ln"
"Chartreuse verte",86.400000,1997-02-13,"Lule?"
"Chartreuse verte",288.000000,1997-12-02,"Br?cke"
"Chartreuse verte",2105.999998,1997-12-03,"Graz"
"Chartreuse verte",288.000000,1997-02-24,"Oulu"
"Chartreuse verte",57.600000,1996-10-07,"Brandenburg"
"Chartreuse verte",604.800000,1996-07-10,"Rio de Janeiro"
"Chartreuse verte",43.200000,1997-09-09,"Cork"
"Chartreuse verte",810.000000,1998-02-18,"Graz"
"Chartreuse verte",1367.999999,1998-02-02,"Cunewalde"
"Chartreuse verte",324.000000,1997-09-02,"Lule?"
"Chartreuse verte",699.839999,1996-11-22,"Cunewalde"
"Chartreuse verte",388.800000,1996-09-13,"Anchorage"
"Chartreuse verte",864.000000,1996-09-04,"Strasbourg"
"Chartreuse verte",244.799998,1996-12-09,"London"
"Chartreuse verte",30.600000,1997-12-18,"Bergamo"
"Chartreuse verte",180.000000,1997-06-23,"Kirkland"
"Chartreuse verte",504.000000,1998-01-13,"S?o Paulo"
"Chartreuse verte",216.000000,1997-03-17,"Lisboa"
"Chartreuse verte",143.999999,1998-01-19,"I. de Margarita"
"Chartreuse verte",540.000000,1998-03-26,"Br?cke"
"Chartreuse verte",90.000000,1997-07-29,"Mannheim"
"Chartreuse verte",360.000000,1998-05-04,"M?xico D.F."
"Chartreuse verte",611.999996,1996-11-06,"S?o Paulo"
"Chartreuse verte",360.000000,1997-08-27,"Rio de Janeiro"
"Chartreuse verte",283.500000,1997-08-25,"Berlin"
"Chartreuse verte",122.399999,1998-02-20,"Barquisimeto"
"Chartreuse verte",34.200000,1998-05-06,"Albuquerque"
"Chartreuse verte",86.400000,1996-07-16,"San Crist?bal"
"Chartreuse verte",378.000000,1998-01-12,"Marseille"
"Boston Crab Meat",735.999997,1997-11-17,"?rhus"
"Boston Crab Meat",36.800000,1997-06-19,"Kirkland"
"Boston Crab Meat",184.000000,1998-04-06,"Butte"
"Boston Crab Meat",73.600000,1998-04-21,"Charleroi"
"Boston Crab Meat",736.000000,1997-11-20,"Boise"
"Boston Crab Meat",772.800000,1997-07-22,"Boise"
"Boston Crab Meat",294.000000,1997-02-17,"Buenos Aires"
"Boston Crab Meat",1223.599999,1997-09-05,"Cunewalde"
"Boston Crab Meat",837.899999,1996-08-05,"Cunewalde"
"Boston Crab Meat",470.399998,1996-08-20,"Cunewalde"
"Boston Crab Meat",26.460000,1997-01-07,"S?o Paulo"
"Boston Crab Meat",110.400000,1997-11-04,"S?o Paulo"
"Boston Crab Meat",220.800000,1998-02-10,"Helsinki"
"Boston Crab Meat",308.700000,1997-03-13,"M?xico D.F."
"Boston Crab Meat",368.000000,1997-09-26,"K?ln"
"Boston Crab Meat",184.000000,1998-03-26,"Bruxelles"
"Boston Crab Meat",55.200000,1997-11-25,"Bergamo"
"Boston Crab Meat",419.520000,1997-09-05,"S?o Paulo"
"Boston Crab Meat",368.000000,1998-03-02,"I. de Margarita"
"Boston Crab Meat",552.000000,1998-01-02,"I. de Margarita"
"Boston Crab Meat",367.999999,1997-04-30,"Frankfurt a.M."
"Boston Crab Meat",147.199999,1997-05-12,"Frankfurt a.M."
"Boston Crab Meat",147.000000,1997-03-21,"Walla Walla"
"Boston Crab Meat",938.399993,1998-01-06,"Brandenburg"
"Boston Crab Meat",662.399999,1998-04-30,"Cork"
"Boston Crab Meat",92.000000,1997-04-07,"San Crist?bal"
"Boston Crab Meat",1104.000000,1997-08-22,"San Crist?bal"
"Boston Crab Meat",529.199999,1996-09-11,"Sevilla"
"Boston Crab Meat",18.400000,1997-12-31,"Torino"
"Boston Crab Meat",735.000000,1996-07-29,"M?nchen"
"Boston Crab Meat",58.800000,1996-11-06,"S?o Paulo"
"Boston Crab Meat",1674.400000,1998-02-18,"Graz"
"Boston Crab Meat",147.000000,1997-03-24,"London"
"Boston Crab Meat",551.250000,1997-01-30,"Tsawassen"
"Boston Crab Meat",524.399999,1997-09-10,"Marseille"
"Boston Crab Meat",248.400000,1997-05-02,"Marseille"
"Boston Crab Meat",920.000000,1997-06-18,"Lule?"
"Boston Crab Meat",460.000000,1998-01-16,"Lule?"
"Boston Crab Meat",165.600000,1997-05-13,"M?xico D.F."
"Boston Crab Meat",147.000000,1996-09-09,"Stuttgart"
"Boston Crab Meat",294.000000,1997-03-05,"?rhus"
"Jack's New England Clam Chowder",154.000000,1997-04-03,"Vancouver"
"Jack's New England Clam Chowder",87.780000,1996-10-29,"Marseille"
"Jack's New England Clam Chowder",275.025000,1997-12-08,"?rhus"
"Jack's New England Clam Chowder",38.600000,1998-03-31,"Rio de Janeiro"
"Jack's New England Clam Chowder",115.800000,1997-11-11,"Reims"
"Jack's New England Clam Chowder",96.500000,1997-12-16,"Lule?"
"Jack's New England Clam Chowder",253.312500,1998-04-01,"Br?cke"
"Jack's New England Clam Chowder",260.550000,1998-04-30,"Cork"
"Jack's New England Clam Chowder",163.624999,1996-07-24,"Br?cke"
"Jack's New England Clam Chowder",48.250000,1998-02-26,"Stavern"
"Jack's New England Clam Chowder",55.005000,1998-03-16,"Gen?ve"
"Jack's New England Clam Chowder",193.000000,1998-01-05,"Lyon"
"Jack's New England Clam Chowder",231.600000,1998-03-19,"San Crist?bal"
"Jack's New England Clam Chowder",38.600000,1997-09-29,"Campinas"
"Jack's New England Clam Chowder",28.950000,1998-05-06,"Albuquerque"
"Jack's New England Clam Chowder",96.500000,1997-04-29,"Buenos Aires"
"Jack's New England Clam Chowder",77.000000,1996-09-27,"Albuquerque"
"Jack's New England Clam Chowder",694.799999,1997-04-24,"Cork"
"Jack's New England Clam Chowder",386.000000,1998-05-05,"Graz"
"Jack's New England Clam Chowder",231.600000,1997-09-04,"Boise"
"Jack's New England Clam Chowder",183.350000,1998-04-03,"K?ln"
"Jack's New England Clam Chowder",100.100000,1996-11-11,"Graz"
"Jack's New England Clam Chowder",193.000000,1998-01-07,"Bergamo"
"Jack's New England Clam Chowder",86.850000,1998-05-04,"Aachen"
"Jack's New England Clam Chowder",52.110000,1997-05-01,"London"
"Jack's New England Clam Chowder",115.800000,1998-01-09,"Br?cke"
"Jack's New England Clam Chowder",289.500000,1998-02-23,"San Crist?bal"
"Jack's New England Clam Chowder",77.000000,1996-07-08,"Rio de Janeiro"
"Jack's New England Clam Chowder",57.900000,1998-03-24,"Versailles"
"Jack's New England Clam Chowder",337.750000,1997-11-19,"Salzburg"
"Jack's New England Clam Chowder",135.100000,1998-02-16,"Nantes"
"Jack's New England Clam Chowder",82.507500,1997-06-26,"K?ln"
"Jack's New England Clam Chowder",243.180000,1998-04-10,"I. de Margarita"
"Jack's New England Clam Chowder",110.010000,1997-06-05,"Strasbourg"
"Jack's New England Clam Chowder",183.350000,1997-12-23,"M?nchen"
"Jack's New England Clam Chowder",154.000000,1996-10-01,"Cowes"
"Jack's New England Clam Chowder",135.100000,1997-05-26,"M?nster"
"Jack's New England Clam Chowder",55.440000,1996-12-11,"Rio de Janeiro"
"Jack's New England Clam Chowder",153.999999,1997-01-10,"Tsawassen"
"Jack's New England Clam Chowder",135.100000,1997-12-24,"London"
"Jack's New England Clam Chowder",154.399999,1997-09-03,"Reggio Emilia"
"Jack's New England Clam Chowder",92.400000,1996-07-19,"Anchorage"
"Jack's New England Clam Chowder",115.800000,1997-10-31,"S?o Paulo"
"Jack's New England Clam Chowder",1158.000000,1997-09-23,"Boise"
"Jack's New England Clam Chowder",231.000000,1997-02-12,"Lule?"
"Jack's New England Clam Chowder",405.300000,1997-10-21,"Boise"
"Jack's New England Clam Chowder",115.800000,1998-05-01,"Boise"
"Singaporean Hokkien Fried Mee",280.000000,1998-01-28,"M?xico D.F."
"Singaporean Hokkien Fried Mee",392.000000,1997-11-19,"Bern"
"Singaporean Hokkien Fried Mee",529.199999,1998-01-21,"Cunewalde"
"Singaporean Hokkien Fried Mee",84.000000,1997-09-18,"Helsinki"
"Singaporean Hokkien Fried Mee",420.000000,1997-04-07,"San Crist?bal"
"Singaporean Hokkien Fried Mee",280.000000,1997-09-01,"Campinas"
"Singaporean Hokkien Fried Mee",420.000000,1997-09-24,"Anchorage"
"Singaporean Hokkien Fried Mee",100.800000,1996-11-04,"Cunewalde"
"Singaporean Hokkien Fried Mee",1119.999996,1997-07-03,"Cunewalde"
"Singaporean Hokkien Fried Mee",223.999999,1997-12-15,"Campinas"
"Singaporean Hokkien Fried Mee",67.200000,1996-09-20,"Nantes"
"Singaporean Hokkien Fried Mee",420.000000,1998-04-20,"Charleroi"
"Singaporean Hokkien Fried Mee",70.000000,1997-08-08,"M?xico D.F."
"Singaporean Hokkien Fried Mee",560.000000,1997-03-04,"Charleroi"
"Singaporean Hokkien Fried Mee",89.600000,1996-10-17,"Montr?al"
"Singaporean Hokkien Fried Mee",159.600000,1997-12-15,"Graz"
"Singaporean Hokkien Fried Mee",196.000000,1998-04-08,"Lisboa"
"Singaporean Hokkien Fried Mee",333.199998,1997-06-17,"Graz"
"Singaporean Hokkien Fried Mee",399.000000,1997-09-10,"Marseille"
"Singaporean Hokkien Fried Mee",56.000000,1998-04-09,"Madrid"
"Singaporean Hokkien Fried Mee",22.400000,1996-09-19,"Cork"
"Singaporean Hokkien Fried Mee",285.599998,1998-04-06,"Boise"
"Singaporean Hokkien Fried Mee",425.600000,1997-01-03,"Bergamo"
"Singaporean Hokkien Fried Mee",212.800000,1997-04-01,"Tsawassen"
"Singaporean Hokkien Fried Mee",28.000000,1997-12-05,"Charleroi"
"Singaporean Hokkien Fried Mee",560.000000,1998-04-02,"Cunewalde"
"Singaporean Hokkien Fried Mee",112.000000,1998-03-03,"Toulouse"
"Singaporean Hokkien Fried Mee",98.000000,1996-07-04,"Helsinki"
"Singaporean Hokkien Fried Mee",280.000000,1997-04-24,"Cork"
"Singaporean Hokkien Fried Mee",350.000000,1998-02-11,"Boise"
"Ipoh Coffee",586.499996,1997-04-15,"M?xico D.F."
"Ipoh Coffee",1380.000000,1998-04-14,"London"
"Ipoh Coffee",828.000000,1998-03-10,"Cunewalde"
"Ipoh Coffee",441.600000,1996-09-10,"Charleroi"
"Ipoh Coffee",552.000000,1997-03-07,"Brandenburg"
"Ipoh Coffee",1398.399999,1996-10-29,"Marseille"
"Ipoh Coffee",414.000000,1998-03-27,"Tsawassen"
"Ipoh Coffee",781.999994,1998-01-05,"Lyon"
"Ipoh Coffee",367.999999,1998-03-03,"Toulouse"
"Ipoh Coffee",1407.599990,1998-05-04,"S?o Paulo"
"Ipoh Coffee",414.000000,1998-01-14,"Stavern"
"Ipoh Coffee",230.000000,1998-01-20,"M?xico D.F."
"Ipoh Coffee",2760.000000,1997-05-01,"Lule?"
"Ipoh Coffee",552.000000,1996-08-30,"Albuquerque"
"Ipoh Coffee",1103.999996,1998-04-27,"Rio de Janeiro"
"Ipoh Coffee",736.000000,1996-09-19,"Cork"
"Ipoh Coffee",1840.000000,1997-10-03,"Cunewalde"
"Ipoh Coffee",883.200000,1996-09-23,"Stuttgart"
"Ipoh Coffee",1104.000000,1997-10-16,"Anchorage"
"Ipoh Coffee",276.000000,1998-03-31,"London"
"Ipoh Coffee",110.400000,1997-03-04,"Lisboa"
"Ipoh Coffee",1035.000000,1997-12-01,"Bruxelles"
"Ipoh Coffee",276.000000,1997-09-18,"Helsinki"
"Ipoh Coffee",1150.000000,1997-05-08,"Salzburg"
"Ipoh Coffee",736.000000,1997-02-26,"Charleroi"
"Ipoh Coffee",920.000000,1997-08-25,"Resende"
"Ipoh Coffee",920.000000,1996-08-01,"Oulu"
"Ipoh Coffee",322.000000,1998-01-07,"Buenos Aires"
"Gula Malacca",262.575000,1998-03-12,"Tsawassen"
"Gula Malacca",248.959999,1998-01-14,"Toulouse"
"Gula Malacca",325.500000,1996-08-19,"Frankfurt a.M."
"Gula Malacca",248.000000,1996-08-12,"Lule?"
"Gula Malacca",197.624999,1997-03-31,"Lisboa"
"Gula Malacca",99.194999,1998-03-26,"Bruxelles"
"Gula Malacca",466.800000,1997-10-03,"Cunewalde"
"Gula Malacca",175.050000,1997-04-25,"M?xico D.F."
"Gula Malacca",495.999998,1997-01-10,"Tsawassen"
"Gula Malacca",194.500000,1997-06-06,"Br?cke"
"Gula Malacca",291.750000,1998-04-22,"S?o Paulo"
"Gula Malacca",408.450000,1997-06-23,"M?xico D.F."
"Gula Malacca",490.139999,1997-09-04,"Eugene"
"Gula Malacca",408.450000,1997-09-22,"M?xico D.F."
"Gula Malacca",311.200000,1997-11-18,"Cunewalde"
"Gula Malacca",778.000000,1997-05-28,"Lisboa"
"Gula Malacca",334.800000,1996-08-27,"Rio de Janeiro"
"Gula Malacca",923.874999,1997-10-29,"Cunewalde"
"Gula Malacca",1472.499998,1997-02-20,"Boise"
"Gula Malacca",194.500000,1997-08-07,"Butte"
"Gula Malacca",1133.824999,1996-11-11,"Graz"
"Gula Malacca",194.500000,1997-12-25,"San Crist?bal"
"Gula Malacca",26.350000,1997-03-10,"Seattle"
"Gula Malacca",233.400000,1998-04-20,"Anchorage"
"R?gede sild",142.500000,1998-02-19,"Bruxelles"
"R?gede sild",91.200000,1996-12-19,"London"
"R?gede sild",303.999999,1997-11-13,"Seattle"
"R?gede sild",205.200000,1997-03-05,"?rhus"
"R?gede sild",190.000000,1998-04-09,"Madrid"
"R?gede sild",38.000000,1997-11-25,"Torino"
"R?gede sild",243.675000,1997-12-15,"Graz"
"R?gede sild",285.000000,1998-03-17,"I. de Margarita"
"R?gede sild",1045.000000,1997-10-22,"Boise"
"R?gede sild",807.499994,1997-05-27,"Cunewalde"
"R?gede sild",273.599999,1998-01-22,"Boise"
"R?gede sild",322.999998,1997-11-21,"Oulu"
"R?gede sild",190.000000,1997-08-20,"I. de Margarita"
"R?gede sild",199.500000,1997-04-10,"M?xico D.F."
"Spegesild",36.000000,1998-04-13,"Buenos Aires"
"Spegesild",91.799999,1997-04-21,"S?o Paulo"
"Spegesild",122.399999,1996-08-22,"Rio de Janeiro"
"Spegesild",288.000000,1996-10-08,"Boise"
"Spegesild",300.000000,1998-04-06,"Br?cke"
"Spegesild",720.000000,1997-09-16,"M?nchen"
"Spegesild",540.000000,1997-09-04,"Boise"
"Spegesild",226.800000,1997-08-25,"Resende"
"Spegesild",288.000000,1997-10-22,"Boise"
"Spegesild",319.200000,1997-11-17,"London"
"Spegesild",432.000000,1996-12-23,"Graz"
"Spegesild",192.000000,1997-01-28,"Reggio Emilia"
"Spegesild",182.400000,1997-02-27,"Lyon"
"Spegesild",76.800000,1997-02-21,"Toulouse"
"Spegesild",420.000000,1998-01-05,"Rio de Janeiro"
"Spegesild",216.000000,1997-10-08,"Seattle"
"Spegesild",48.000000,1997-02-05,"Strasbourg"
"Spegesild",252.000000,1998-02-09,"Marseille"
"Spegesild",35.280000,1998-05-06,"Albuquerque"
"Spegesild",180.000000,1998-03-11,"London"
"Spegesild",305.999998,1998-05-06,"Gen?ve"
"Spegesild",108.000000,1998-03-23,"S?o Paulo"
"Spegesild",18.000000,1997-08-25,"Berlin"
"Spegesild",241.920000,1996-12-26,"San Crist?bal"
"Spegesild",48.000000,1997-03-06,"S?o Paulo"
"Spegesild",14.400000,1997-01-16,"K?benhavn"
"Spegesild",180.000000,1998-04-03,"Barquisimeto"
"Zaanse koeken",418.000000,1997-01-17,"Cunewalde"
"Zaanse koeken",47.500000,1997-10-20,"Torino"
"Zaanse koeken",237.500000,1997-06-04,"London"
"Zaanse koeken",171.000000,1997-01-30,"Tsawassen"
"Zaanse koeken",142.500000,1997-07-01,"Resende"
"Zaanse koeken",114.000000,1997-10-09,"Leipzig"
"Zaanse koeken",51.300000,1997-09-04,"Eugene"
"Zaanse koeken",285.000000,1998-01-16,"Lule?"
"Zaanse koeken",285.000000,1998-03-26,"Br?cke"
"Zaanse koeken",133.000000,1998-03-17,"Mannheim"
"Zaanse koeken",95.000000,1997-09-04,"Boise"
"Zaanse koeken",48.450000,1997-04-21,"S?o Paulo"
"Zaanse koeken",380.000000,1997-09-26,"K?ln"
"Zaanse koeken",97.280000,1996-10-17,"Montr?al"
"Zaanse koeken",213.750000,1997-11-26,"Marseille"
"Zaanse koeken",356.250000,1997-10-22,"Boise"
"Zaanse koeken",179.550000,1998-02-06,"Lule?"
"Zaanse koeken",285.000000,1997-12-02,"Br?cke"
"Zaanse koeken",47.500000,1998-03-05,"Barcelona"
"Zaanse koeken",142.500000,1997-09-29,"Campinas"
"Zaanse koeken",228.000000,1997-03-20,"Lille"
"Chocolade",306.000000,1997-10-14,"S?o Paulo"
"Chocolade",137.700000,1997-02-21,"London"
"Chocolade",68.850000,1997-07-18,"Lisboa"
"Chocolade",86.699999,1998-01-05,"Lyon"
"Chocolade",162.562499,1997-04-15,"M?xico D.F."
"Chocolade",606.899996,1997-01-03,"Graz"
"Maxilaku",560.000000,1998-03-11,"Reggio Emilia"
"Maxilaku",640.000000,1996-07-10,"Rio de Janeiro"
"Maxilaku",480.000000,1996-09-12,"M?xico D.F."
"Maxilaku",200.000000,1998-02-26,"Helsinki"
"Maxilaku",480.000000,1997-01-01,"London"
"Maxilaku",800.000000,1998-03-23,"M?nster"
"Maxilaku",120.000000,1997-05-16,"London"
"Maxilaku",456.000000,1997-01-03,"Bergamo"
"Maxilaku",560.000000,1996-11-22,"Strasbourg"
"Maxilaku",475.000000,1997-07-18,"Boise"
"Maxilaku",384.000000,1997-03-20,"Rio de Janeiro"
"Maxilaku",1200.000000,1998-04-21,"I. de Margarita"
"Maxilaku",40.000000,1998-04-13,"Buenos Aires"
"Maxilaku",360.000000,1997-07-28,"Boise"
"Maxilaku",500.000000,1997-04-08,"Barquisimeto"
"Maxilaku",339.999998,1998-02-11,"Boise"
"Maxilaku",285.599998,1997-02-25,"Brandenburg"
"Maxilaku",755.999999,1998-02-04,"S?o Paulo"
"Maxilaku",300.000000,1998-02-06,"Lule?"
"Maxilaku",68.000000,1997-12-30,"London"
"Maxilaku",240.000000,1996-08-27,"S?o Paulo"
"Valkoinen suklaa",195.000000,1996-12-16,"London"
"Valkoinen suklaa",357.500000,1998-05-05,"Graz"
"Valkoinen suklaa",292.500000,1997-11-24,"Gen?ve"
"Valkoinen suklaa",390.000000,1998-03-03,"London"
"Valkoinen suklaa",385.937500,1997-08-19,"S?o Paulo"
"Valkoinen suklaa",175.500000,1996-11-11,"Toulouse"
"Valkoinen suklaa",325.000000,1997-03-05,"?rhus"
"Valkoinen suklaa",146.250000,1998-03-13,"Sevilla"
"Valkoinen suklaa",650.000000,1997-11-04,"I. de Margarita"
"Valkoinen suklaa",520.000000,1997-01-29,"Cork"
"Manjimup Dried Apples",530.000000,1998-03-26,"Br?cke"
"Manjimup Dried Apples",106.000000,1998-02-04,"Warszawa"
"Manjimup Dried Apples",2120.000000,1998-03-13,"Sevilla"
"Manjimup Dried Apples",1060.000000,1997-03-26,"San Crist?bal"
"Manjimup Dried Apples",1272.000000,1998-04-23,"Tsawassen"
"Manjimup Dried Apples",530.000000,1998-04-15,"Torino"
"Manjimup Dried Apples",159.000000,1998-01-29,"Nantes"
"Manjimup Dried Apples",795.000000,1997-08-15,"Lille"
"Manjimup Dried Apples",127.200000,1997-03-24,"London"
"Manjimup Dried Apples",1006.999999,1997-09-10,"Marseille"
"Manjimup Dried Apples",159.000000,1997-06-12,"Cork"
"Manjimup Dried Apples",2650.000000,1997-06-06,"Br?cke"
"Manjimup Dried Apples",1628.159994,1996-10-22,"Cork"
"Manjimup Dried Apples",2162.399985,1997-05-27,"Cunewalde"
"Manjimup Dried Apples",648.719995,1996-12-27,"Lisboa"
"Manjimup Dried Apples",1510.499998,1997-11-06,"Bern"
"Manjimup Dried Apples",1060.000000,1997-09-11,"Portland"
"Manjimup Dried Apples",1749.000000,1998-04-14,"Cunewalde"
"Manjimup Dried Apples",1484.000000,1997-12-02,"Br?cke"
"Manjimup Dried Apples",1060.000000,1997-06-04,"London"
"Manjimup Dried Apples",763.200000,1997-03-12,"London"
"Manjimup Dried Apples",318.000000,1998-01-08,"Lander"
"Manjimup Dried Apples",1060.000000,1998-04-02,"M?xico D.F."
"Manjimup Dried Apples",1060.000000,1998-04-28,"San Crist?bal"
"Manjimup Dried Apples",1696.000000,1996-07-05,"S?o Paulo"
"Manjimup Dried Apples",76.320000,1996-08-27,"Rio de Janeiro"
"Manjimup Dried Apples",848.000000,1996-11-25,"Marseille"
"Manjimup Dried Apples",1192.500000,1997-12-29,"K?benhavn"
"Manjimup Dried Apples",424.000000,1998-03-17,"Mannheim"
"Manjimup Dried Apples",159.000000,1998-01-21,"Lyon"
"Manjimup Dried Apples",1261.399991,1996-07-08,"Rio de Janeiro"
"Manjimup Dried Apples",476.999999,1997-12-26,"London"
"Manjimup Dried Apples",371.000000,1997-10-24,"Buenos Aires"
"Manjimup Dried Apples",755.249999,1998-04-03,"K?ln"
"Manjimup Dried Apples",318.000000,1997-05-14,"Gen?ve"
"Manjimup Dried Apples",6041.999994,1997-12-15,"Graz"
"Manjimup Dried Apples",848.000000,1998-03-20,"Anchorage"
"Manjimup Dried Apples",1484.000000,1997-10-17,"Campinas"
"Manjimup Dried Apples",847.999997,1997-06-02,"Boise"
"Filo Mix",63.000000,1997-09-26,"Nantes"
